North Korea,KOR,-0.008180549450548658,23.942862043954477
Kuwait,KWT,0.042936904835161833,-57.97136323889516
Kyrgyzstan,KGZ,0.006367307703293705,-7.860168977730362
Laos,LAO,0.060248351692305885,-94.24040576318323
Latvia,LVA,-0.007442032964837695,21.41017902481816
Lebanon,LBN,0.04811153859340457,-75.86552956395202
Lesotho,LSO,-0.013412728989008625,40.73286869087446
Liberia,LBR,0.0140855311208803,-1.4591336703319817
Libya,LBY,0.05069871784615251,-76.31074521944791
Liechtenstein,LIE,-0.004132692351649119,13.99496208286964
Lithuania,LTU,-0.015352380973628873,37.53128575597195
Luxembourg,LUX,-0.04297692291428378,94.90209583313904
Madagascar,MDG,-0.008197069626371746,39.646627347029266
Malawi,MWI,-0.012883608131864458,47.416805548014736
Malaysia,MYS,0.01561263731868136,-4.129798448791283
Mali,MLI,0.013144139362637539,3.4965784232963637
Malta,MLT,-0.0019576006373633686,23.413481040440995
Martinique,MTQ,0.019282508813188107,-10.93794025637616
Mauritania,MRT,0.008632234505494319,11.637150039011349
Mauritius,MUS,0.014646428571429537,-4.454553572859045
Mayotte,MYT,0.015053296813188611,-2.493784099234298
Mexico,MEX,0.04475305254944897,-66.71516859032653
Moldova,MDA,0.06843736281757719,-124.25935658144023
Monaco,MCO,0.0006047620835169903,9.007749648823175
Mongolia,MNG,0.018517765549448707,-35.75320967089746
Montenegro,MNE,0.059665293164829894,-106.06528275394567
Montserrat,MSR,0.013754944945056576,0.21958629702975788
Morocco,MAR,0.023316666703295578,-27.066404833734037
Mozambique,MOZ,-0.023242674153842745,69.9423959219713
Namibia,NAM,-0.045822802197799724,111.32238415702808
Nepal,NPL,0.021231318681318848,-26.12108974406625
Netherlands,NLD,-0.059020329536260845,126.81290907709317
New Caledonia,NCL,0.008665842637362841,6.386427825274329
New Zealand,NZL,-0.0027197799560442796,16.347167063517116
Nicaragua,NIC,0.007944627956045551,11.052609179337525
Niger,NER,0.05748946909890074,-84.67481318923005
Nigeria,NGA,0.048133424989011575,-67.12611783230884
Niue,NIU,0.004348351824175044,17.219986833078455
Norway,NOR,-0.0031301281978018364,7.608702824460826
Oman,OMN,0.017849908373627096,-6.977882224397021
Pakistan,PAK,0.0008391026593391424,20.1187411141788
Palau,PLW,-0.002428113296703167,32.516673030549185
Panama,PAN,0.011068864637363758,5.2451516838439485
Papua New Guinea,PNG,-0.005275183230769144,35.33376526868114
Paraguay,PRY,-0.041180219604391895,104.99082016592673
Peru,PER,-0.006469413978020722,33.09713747747005
Philippines,PHL,0.009387912285713847,8.627770672858002
Poland,POL,-0.01039917581099149,29.248238527268605
Portugal,PRT,0.02598699648351675,-35.51443343846204
Puerto Rico,PRI,0.016608180395606246,-6.341102865498144
Qatar,QAT,0.028172710505493706,-27.193968633844577
Romania,ROU,0.06303864457362075,-113.94558676995594
Russia,RUS,0.08707738097582313,-175.23351790321763
Rwanda,RWA,0.010265476395605194,-0.2146968326389295
Saint Pierre And Miquelon,SPM,0.09152881559999361,-174.3116272327017
Samoa,WSM,-0.005080769098900559,36.9676810592297
San Marino,SMR,0.004481410593405338,6.231934776046424
Sao Tome And Principe,STP,0.029191758417583244,-30.917683496595014
Saudi Arabia,SAU,0.051347802065931404,-74.21874699329143
Senegal,SEN,0.015269230791208444,-1.2076639638454643
Serbia,SRB,0.057264010859334157,-101.4553967219542
Seychelles,SYC,0.02527353476923192,-22.18344453989237
Sierra Leone,SLE,0.009357326109891404,8.490383498788661
Singapore,SGP,0.01761144703296723,-7.32069763307731
Slovakia,SVK,0.028498626389007128,-47.25819920601436
Slovenia,SVN,0.02072509151867778,-29.77912351492709
Solomon Islands,SLB,-0.006394871736263143,39.89212442681201
Somalia,SOM,0.028160897406593305,-27.6501936231866
South Africa,ZAF,-0.01819917573626095,53.693916952521974
Spain,ESP,0.0159303111868136,-16.70142595077004
Sri Lanka,LKA,0.025533791274724896,-22.519945642306944
Sudan,SDN,0.04915091593406537,-68.75229614813074
Suriname,SUR,0.023242857296704923,-18.66957173198122
Sweden,SWE,-0.028722903296703347,60.243877736263826
Switzerland,CHE,-0.012698351650549073,33.18603663438387
Syria,SYR,0.06522884619779883,-109.18829358559775
Taiwan,TWN,-0.012341025824175473,47.07057545263667
Tajikistan,TJK,0.0032066849692283994,-0.9252449388854461
Tanzania,TZA,0.0025294875164855245,18.065905931314727
Thailand,THA,0.05756034810988794,-86.47874978691878
Timor Leste,TLS,-0.008159707098898867,42.48235466922637
Togo,TGO,0.01972472523076999,-11.158724271539947
Tonga,TON,0.006309432417581184,11.513248266266169
Trinidad And Tobago,TTO,0.024512912241759048,-21.22392566923235
Tunisia,TUN,0.015044230923075412,-8.301574936150875
Turkey,TUR,0.07120705125274356,-127.33459655405862
Turkmenistan,TKM,0.04715879116483021,-76.31621328394627
Turks And Caicas Islands,TCA,0.0034605615384637844,20.63725390307251
Uganda,UGA,0.020523168593406905,-16.610319326813798
Ukraine,UKR,0.07562527472526973,-139.53801373596815
United Arab Emirates,ARE,0.03248452389010969,-34.77782754021938
United Kingdom,GBR,-0.03508663003076577,78.47678387124594
United States,USA,0.03712222211428277,-63.246475978422765
Uruguay,URY,-0.03182023835164658,80.54212550472177
Uzbekistan,UZB,0.034459890109885316,-53.87299450548505
Venezuela,VEN,0.013785988967034245,-1.2922338883541573
Vietnam,VNM,0.04018745378021857,-54.71521114615145
Western Sahara,ESH,0.01841245421978032,-12.771170343846348
Yemen,YEM,0.028466300175822412,-28.69186226164487
Zambia,ZMB,-0.030873077120875416,82.61089233032236
